14.765726965888804	-0.10411445690959964	12.210033388330684
14.929680390294804	-0.47479792650753566	12.262173577179196
14.756336127890963	-0.15893486870122778	12.2396199602868
14.532695840345038	-0.37398500504398713	12.428288713295629
14.89655532697506	-0.33447577795115657	12.299098997683917
14.96837598262603	-0.2885071668627747	12.392404940312261
14.765726965888804	-0.10411445690959964	12.210033388330684
14.929680390294804	-0.47479792650753566	12.262173577179196
14.600412816791698	-0.06365399906786293	12.127269666510331
14.541977039343541	-0.33145144886640343	12.387031441897005
14.88336500166611	-0.2785998157033775	12.31380261663026
14.96837598262603	-0.2885071668627747	12.392404940312261
14.765726965888804	-0.10411445690959964	12.210033388330684
14.929418239444761	-0.4760599896535894	12.2612912993669
14.600412816791698	-0.06365399906786293	12.127269666510331
14.455170874496973	-0.4196492539080649	12.455699720151351
14.88577452696958	-0.28893101734108695	12.311055201817153
14.96837598262603	-0.2885071668627747	12.392404940312261
14.765726965888804	-0.10411445690959964	12.210033388330684
14.929418239444761	-0.4760599896535894	12.2612912993669
14.600412816791698	-0.06365399906786293	12.127269666510331
14.601790358355272	-0.2706792276950647	12.33971593567146
14.88577452696958	-0.28893101734108695	12.311055201817153
14.897904383640526	-0.2243842349044102	12.328984870062056
14.765726965888804	-0.10411445690959964	12.210033388330684
14.929418239444761	-0.4760599896535894	12.2612912993669
14.71624436502588	-0.12623604891283596	12.20580965531493
14.601790358355272	-0.2706792276950647	12.33971593567146
14.842931392954995	-0.24781525212294706	12.284457875409062
14.897904383640526	-0.2243842349044102	12.328984870062056
14.765726965888804	-0.10411445690959964	12.210033388330684
14.929418239444761	-0.4760599896535894	12.2612912993669
14.71624436502588	-0.12623604891283596	12.20580965531493
14.605140226758346	-0.27277916657327117	12.338914074089029
14.813964956559671	-0.1713708338028609	12.292216895175175
14.897904383640526	-0.2243842349044102	12.328984870062056
14.733759868761082	-0.13768959010573292	12.235688940101852
14.929418239444761	-0.4760599896535894	12.2612912993669
14.71624436502588	-0.12623604891283596	12.20580965531493
14.558360843436741	-0.24345447858093033	12.350111705106722
14.774449915581913	-0.15311978920255387	12.25727660705103
14.897904383640526	-0.2243842349044102	12.328984870062056
14.649324146005556	-0.0930939787446945	12.187697636328318
14.929418239444761	-0.4760599896535894	12.2612912993669
14.71624436502588	-0.12623604891283596	12.20580965531493
14.550331078064179	-0.24941606645344072	12.35745073321393
14.711923103283487	-0.12312418880571369	12.222507180600935
14.793118085827482	-0.16904025417290458	12.269426772073007
14.633691475893924	-0.0855946147348017	12.179004741973321
14.929418239444761	-0.4760599896535894	12.2612912993669
14.716835892765385	-0.12666202439975563	12.203523968870421
14.550331078064179	-0.24941606645344072	12.35745073321393
14.711923103283487	-0.12312418880571369	12.222507180600935
14.793118085827482	-0.16904025417290458	12.269426772073007
14.633691475893924	-0.0855946147348017	12.179004741973321
14.929418239444761	-0.4760599896535894	12.2612912993669
14.694210745235663	-0.14334219257578257	12.224439975163056
14.550331078064179	-0.24941606645344072	12.35745073321393
14.704152967651083	-0.11051535952097247	12.221121596221838
14.793118085827482	-0.16904025417290458	12.269426772073007
14.606373187761406	-0.0759327119057801	12.162675817749554
14.929418239444761	-0.4760599896535894	12.2612912993669
14.637559162066246	-0.18510801679693673	12.276812003610726
14.513620720320448	-0.27648041775383014	12.391387929537805
